number,rating,subject,term,workload,year
130,3.818,SPAN,Fall,3.091,2016.0
130,4.267,SPAN,Fall,3.733,2016.0
130,3.0,SPAN,Fall,4.0,2016.0
130,4.308,SPAN,Fall,3.0,2016.0
130,4.182,SPAN,Fall,3.091,2016.0
130,4.2,SPAN,Fall,3.8,2016.0
130,3.625,SPAN,Fall,3.875,2016.0
130,4.0,SPAN,Fall,3.083,2016.0
130,4.0,SPAN,Fall,3.375,2016.0
130,4.556,SPAN,Spring,2.8890000000000002,2016.0
130,3.778,SPAN,Spring,3.333,2016.0
130,3.583,SPAN,Spring,3.167,2016.0
130,3.938,SPAN,Spring,3.125,2016.0
130,4.063,SPAN,Fall,3.067,2015.0
130,4.077,SPAN,Fall,3.462,2015.0
130,4.0,SPAN,Fall,2.8,2015.0
130,3.818,SPAN,Fall,2.909,2015.0
130,3.636,SPAN,Fall,3.727,2015.0
130,4.182,SPAN,Fall,3.364,2015.0
130,4.5,SPAN,Fall,3.375,2015.0
130,4.133,SPAN,Fall,3.2,2015.0
130,4.3,SPAN,Fall,3.7,2015.0
130,4.0,SPAN,Fall,3.625,2015.0
130,3.273,SPAN,Fall,3.818,2015.0
130,3.429,SPAN,Spring,3.714,2015.0
130,3.818,SPAN,Spring,3.727,2015.0
130,4.091,SPAN,Spring,3.455,2015.0
130,3.875,SPAN,Spring,3.0,2015.0
130,2.8,SPAN,Spring,3.8,2015.0
130,3.235,SPAN,Spring,3.529,2015.0
130,3.556,SPAN,Fall,3.111,2014.0
130,3.5,SPAN,Fall,2.875,2014.0
130,4.25,SPAN,Fall,3.417,2014.0
130,3.091,SPAN,Fall,3.727,2014.0
130,4.385,SPAN,Fall,3.231,2014.0
130,4.0,SPAN,Fall,3.455,2014.0
130,3.7,SPAN,Fall,3.3,2014.0
130,3.917,SPAN,Fall,3.25,2014.0
130,3.375,SPAN,Fall,3.25,2014.0
130,3.625,SPAN,Fall,3.5,2014.0
130,3.455,SPAN,Fall,3.273,2014.0
130,4.111,SPAN,Fall,3.444,2014.0
130,4.167,SPAN,Fall,3.5,2014.0
130,2.857,SPAN,Spring,3.143,2014.0
130,3.0,SPAN,Spring,3.75,2014.0
130,3.8890000000000002,SPAN,Spring,3.0,2014.0
130,3.75,SPAN,Spring,3.5,2014.0
130,3.75,SPAN,Spring,3.75,2014.0
130,3.6,SPAN,Spring,3.2,2014.0
130,4.167,SPAN,Fall,3.0,2013.0
130,3.0,SPAN,Fall,3.455,2013.0
130,3.545,SPAN,Fall,3.364,2013.0
130,4.429,SPAN,Fall,3.214,2013.0
130,3.909,SPAN,Fall,2.818,2013.0
130,3.308,SPAN,Fall,3.214,2013.0
130,4.333,SPAN,Fall,3.133,2013.0
130,3.923,SPAN,Fall,2.692,2013.0
130,3.545,SPAN,Fall,3.455,2013.0
130,3.786,SPAN,Fall,3.429,2013.0
130,4.083,SPAN,Fall,2.917,2013.0
130,3.667,SPAN,Fall,2.667,2013.0
130,4.0,SPAN,Fall,2.6,2013.0
130,3.8890000000000002,SPAN,Spring,3.0,2013.0
130,3.118,SPAN,Spring,3.6470000000000002,2013.0
130,3.308,SPAN,Spring,3.462,2013.0
130,3.941,SPAN,Spring,3.3529999999999998,2013.0
130,4.0,SPAN,Spring,3.533,2013.0
130,3.667,SPAN,Fall,3.556,2012.0
130,3.1,SPAN,Fall,3.7,2012.0
130,4.0,SPAN,Fall,3.6,2012.0
130,4.154,SPAN,Fall,3.077,2012.0
130,3.267,SPAN,Fall,3.333,2012.0
130,3.0,SPAN,Fall,4.0,2012.0
130,3.214,SPAN,Fall,3.714,2012.0
130,4.067,SPAN,Fall,3.4,2012.0
130,3.867,SPAN,Fall,3.6,2012.0
130,3.056,SPAN,Fall,3.6109999999999998,2012.0
130,4.471,SPAN,Fall,3.529,2012.0
130,2.909,SPAN,Fall,3.6,2012.0
130,3.833,SPAN,Fall,3.583,2012.0
130,3.267,SPAN,Spring,3.133,2012.0
130,4.333,SPAN,Spring,3.0,2012.0
130,3.667,SPAN,Spring,3.429,2012.0
130,3.9290000000000003,SPAN,Spring,3.214,2012.0
130,3.2,SPAN,Spring,3.533,2012.0
130,4.222,SPAN,Fall,3.111,2011.0
130,3.5,SPAN,Fall,3.833,2011.0
130,4.0,SPAN,Fall,3.667,2011.0
130,3.2,SPAN,Fall,3.6,2011.0
130,2.786,SPAN,Fall,3.643,2011.0
130,4.571,SPAN,Fall,3.571,2011.0
130,3.176,SPAN,Fall,3.941,2011.0
130,3.563,SPAN,Fall,3.375,2011.0
130,4.059,SPAN,Fall,3.588,2011.0
130,3.533,SPAN,Fall,3.0,2011.0
130,4.0,SPAN,Fall,2.909,2011.0
130,3.5,SPAN,Fall,3.533,2011.0
130,3.563,SPAN,Spring,2.813,2011.0
130,2.875,SPAN,Spring,3.625,2011.0
130,4.0,SPAN,Spring,4.0,2011.0
130,2.857,SPAN,Spring,3.571,2011.0
130,3.813,SPAN,Fall,3.5,2010.0
130,3.765,SPAN,Fall,4.059,2010.0
130,3.571,SPAN,Fall,4.0,2010.0
130,3.6,SPAN,Fall,3.6,2010.0
130,3.333,SPAN,Fall,3.6,2010.0
130,3.786,SPAN,Fall,3.5,2010.0
130,3.429,SPAN,Fall,3.5,2010.0
130,4.0,SPAN,Fall,3.25,2010.0
130,3.917,SPAN,Fall,3.25,2010.0
130,4.333,SPAN,Fall,3.417,2010.0
130,4.111,SPAN,Fall,3.0,2010.0
130,3.667,SPAN,Spring,3.571,2010.0
130,3.786,SPAN,Spring,3.643,2010.0
130,3.533,SPAN,Spring,3.467,2010.0
130,4.25,SPAN,Spring,3.75,2010.0
130,3.083,SPAN,Spring,3.417,2010.0
130,3.5,SPAN,Spring,3.8,2010.0
130,3.786,SPAN,Fall,3.571,2009.0
130,3.462,SPAN,Fall,3.615,2009.0
130,2.615,SPAN,Fall,4.0,2009.0
130,3.308,SPAN,Fall,3.429,2009.0
130,3.286,SPAN,Fall,3.786,2009.0
130,3.273,SPAN,Fall,3.273,2009.0
130,3.636,SPAN,Fall,3.455,2009.0
130,3.5,SPAN,Fall,3.667,2009.0
130,2.786,SPAN,Fall,3.9290000000000003,2009.0
130,3.5380000000000003,SPAN,Fall,3.231,2009.0
130,3.9290000000000003,SPAN,Fall,3.286,2009.0
130,3.3,SPAN,Fall,3.4,2009.0
130,4.0,SPAN,Fall,3.167,2009.0
130,4.818,SPAN,Fall,3.091,2019.0
130,4.182,SPAN,Fall,3.545,2019.0
130,4.0,SPAN,Spring,3.727,2019.0
130,3.583,SPAN,Spring,3.462,2019.0
130,3.9,SPAN,Fall,4.2,2018.0
130,3.714,SPAN,Fall,3.615,2018.0
130,4.0,SPAN,Spring,3.833,2018.0
130,3.769,SPAN,Spring,3.231,2018.0
130,3.818,SPAN,Fall,3.364,2017.0
130,3.933,SPAN,Fall,3.333,2017.0
130,3.9,SPAN,Spring,3.556,2017.0
130,3.5,SPAN,Spring,3.583,2017.0
130,4.091,SPAN,Fall,3.636,2016.0
130,4.267,SPAN,Fall,3.733,2016.0
130,4.556,SPAN,Spring,2.8890000000000002,2016.0
130,3.778,SPAN,Spring,3.333,2016.0
130,4.077,SPAN,Fall,3.462,2015.0
130,3.818,SPAN,Fall,2.909,2015.0
130,3.818,SPAN,Spring,3.727,2015.0
130,3.875,SPAN,Spring,3.0,2015.0
130,4.25,SPAN,Fall,3.417,2014.0
130,4.385,SPAN,Fall,3.231,2014.0
130,3.6,SPAN,Spring,3.2,2014.0
130,3.0,SPAN,Fall,3.25,2019.0
130,4.2,SPAN,Fall,3.0,2019.0
130,3.133,SPAN,Fall,3.533,2019.0
130,4.25,SPAN,Fall,3.188,2019.0
130,2.8890000000000002,SPAN,Fall,3.75,2019.0
130,2.917,SPAN,Fall,3.545,2019.0
130,3.8890000000000002,SPAN,Fall,3.667,2019.0
130,4.167,SPAN,Fall,3.917,2019.0
130,3.667,SPAN,Fall,3.917,2019.0
130,4.143,SPAN,Fall,3.0,2019.0
130,3.4,SPAN,Fall,2.75,2019.0
130,3.846,SPAN,Fall,3.769,2019.0
130,4.385,SPAN,Spring,3.923,2019.0
130,3.727,SPAN,Spring,3.818,2019.0
130,4.111,SPAN,Spring,3.667,2019.0
130,4.0,SPAN,Fall,4.0,2018.0
130,3.9,SPAN,Fall,3.0,2018.0
130,3.364,SPAN,Fall,3.455,2018.0
130,3.667,SPAN,Fall,4.0,2018.0
130,3.417,SPAN,Fall,3.583,2018.0
130,4.286,SPAN,Fall,3.571,2018.0
130,3.571,SPAN,Fall,3.429,2018.0
130,3.933,SPAN,Fall,3.667,2018.0
130,3.8890000000000002,SPAN,Fall,3.778,2018.0
130,4.0,SPAN,Fall,4.083,2018.0
130,3.667,SPAN,Fall,3.625,2018.0
130,3.5,SPAN,Fall,3.75,2018.0
130,3.625,SPAN,Spring,3.5,2018.0
130,3.8,SPAN,Spring,3.375,2018.0
130,3.0,SPAN,Spring,4.067,2018.0
130,4.091,SPAN,Fall,3.5,2017.0
130,2.875,SPAN,Fall,4.0,2017.0
130,2.933,SPAN,Fall,4.133,2017.0
130,4.077,SPAN,Fall,2.846,2017.0
130,3.714,SPAN,Fall,3.643,2017.0
130,3.875,SPAN,Fall,3.6,2017.0
130,3.9290000000000003,SPAN,Fall,3.9290000000000003,2017.0
130,4.0,SPAN,Fall,3.231,2017.0
130,4.214,SPAN,Fall,3.5,2017.0
130,4.25,SPAN,Fall,4.083,2017.0
130,3.8890000000000002,SPAN,Spring,3.667,2017.0
130,3.9,SPAN,Spring,2.9,2017.0
130,3.857,SPAN,Spring,3.571,2017.0
130,3.5,SPAN,Spring,3.818,2017.0
130,3.571,SPAN,Fall,3.857,2016.0
130,3.75,SPAN,Fall,4.0,2016.0
130,3.9290000000000003,SPAN,Fall,3.5,2016.0
130,3.75,SPAN,Fall,3.625,2016.0
130,3.818,SPAN,Fall,3.091,2016.0
130,3.0,SPAN,Fall,4.0,2016.0
130,4.308,SPAN,Fall,3.0,2016.0
130,4.182,SPAN,Fall,3.091,2016.0
130,4.2,SPAN,Fall,3.8,2016.0
130,3.625,SPAN,Fall,3.875,2016.0
130,4.0,SPAN,Fall,3.083,2016.0
130,4.0,SPAN,Fall,3.375,2016.0
130,3.583,SPAN,Spring,3.167,2016.0
130,3.938,SPAN,Spring,3.125,2016.0
130,4.063,SPAN,Fall,3.067,2015.0
130,4.0,SPAN,Fall,2.8,2015.0
130,3.636,SPAN,Fall,3.727,2015.0
130,4.182,SPAN,Fall,3.364,2015.0
130,4.5,SPAN,Fall,3.375,2015.0
130,4.133,SPAN,Fall,3.2,2015.0
130,4.3,SPAN,Fall,3.7,2015.0
130,4.0,SPAN,Fall,3.625,2015.0
130,3.273,SPAN,Fall,3.818,2015.0
130,3.429,SPAN,Spring,3.714,2015.0
130,4.091,SPAN,Spring,3.455,2015.0
130,2.8,SPAN,Spring,3.8,2015.0
130,3.235,SPAN,Spring,3.529,2015.0
130,3.556,SPAN,Fall,3.111,2014.0
130,3.5,SPAN,Fall,2.875,2014.0
130,3.091,SPAN,Fall,3.727,2014.0
130,4.0,SPAN,Fall,3.455,2014.0
130,3.7,SPAN,Fall,3.3,2014.0
130,3.917,SPAN,Fall,3.25,2014.0
130,3.375,SPAN,Fall,3.25,2014.0
130,3.625,SPAN,Fall,3.5,2014.0
130,3.455,SPAN,Fall,3.273,2014.0
130,4.111,SPAN,Fall,3.444,2014.0
130,4.167,SPAN,Fall,3.5,2014.0
130,2.857,SPAN,Spring,3.143,2014.0
130,3.0,SPAN,Spring,3.75,2014.0
130,3.8890000000000002,SPAN,Spring,3.0,2014.0
130,3.75,SPAN,Spring,3.5,2014.0
130,3.75,SPAN,Spring,3.75,2014.0
130,4.167,SPAN,Fall,3.0,2013.0
130,3.0,SPAN,Fall,3.455,2013.0
130,3.545,SPAN,Fall,3.364,2013.0
130,4.429,SPAN,Fall,3.214,2013.0
130,3.909,SPAN,Fall,2.818,2013.0
130,3.308,SPAN,Fall,3.214,2013.0
130,4.333,SPAN,Fall,3.133,2013.0
130,3.923,SPAN,Fall,2.692,2013.0
130,3.545,SPAN,Fall,3.455,2013.0
130,3.786,SPAN,Fall,3.429,2013.0
130,4.083,SPAN,Fall,2.917,2013.0
130,3.667,SPAN,Fall,2.667,2013.0
130,4.0,SPAN,Fall,2.6,2013.0
130,3.8890000000000002,SPAN,Spring,3.0,2013.0
130,3.118,SPAN,Spring,3.6470000000000002,2013.0
130,3.308,SPAN,Spring,3.462,2013.0
130,3.941,SPAN,Spring,3.3529999999999998,2013.0
130,4.0,SPAN,Spring,3.533,2013.0
130,3.667,SPAN,Fall,3.556,2012.0
130,3.1,SPAN,Fall,3.7,2012.0
130,4.0,SPAN,Fall,3.6,2012.0
130,4.154,SPAN,Fall,3.077,2012.0
130,3.267,SPAN,Fall,3.333,2012.0
130,3.0,SPAN,Fall,4.0,2012.0
130,3.214,SPAN,Fall,3.714,2012.0
130,4.067,SPAN,Fall,3.4,2012.0
130,3.867,SPAN,Fall,3.6,2012.0
130,3.056,SPAN,Fall,3.6109999999999998,2012.0
130,4.471,SPAN,Fall,3.529,2012.0
130,2.909,SPAN,Fall,3.6,2012.0
130,3.833,SPAN,Fall,3.583,2012.0
130,3.267,SPAN,Spring,3.133,2012.0
130,4.333,SPAN,Spring,3.0,2012.0
130,3.667,SPAN,Spring,3.429,2012.0
130,3.9290000000000003,SPAN,Spring,3.214,2012.0
130,3.2,SPAN,Spring,3.533,2012.0
130,4.222,SPAN,Fall,3.111,2011.0
130,3.5,SPAN,Fall,3.833,2011.0
130,4.0,SPAN,Fall,3.667,2011.0
130,3.2,SPAN,Fall,3.6,2011.0
130,2.786,SPAN,Fall,3.643,2011.0
130,4.571,SPAN,Fall,3.571,2011.0
130,3.176,SPAN,Fall,3.941,2011.0
130,3.563,SPAN,Fall,3.375,2011.0
130,4.059,SPAN,Fall,3.588,2011.0
130,3.533,SPAN,Fall,3.0,2011.0
130,4.0,SPAN,Fall,2.909,2011.0
130,3.5,SPAN,Fall,3.533,2011.0
130,3.563,SPAN,Spring,2.813,2011.0
130,2.875,SPAN,Spring,3.625,2011.0
130,4.0,SPAN,Spring,4.0,2011.0
130,2.857,SPAN,Spring,3.571,2011.0
130,3.813,SPAN,Fall,3.5,2010.0
130,3.765,SPAN,Fall,4.059,2010.0
130,3.571,SPAN,Fall,4.0,2010.0
130,3.6,SPAN,Fall,3.6,2010.0
130,3.333,SPAN,Fall,3.6,2010.0
130,3.786,SPAN,Fall,3.5,2010.0
130,3.429,SPAN,Fall,3.5,2010.0
130,4.0,SPAN,Fall,3.25,2010.0
130,3.917,SPAN,Fall,3.25,2010.0
130,4.333,SPAN,Fall,3.417,2010.0
130,4.111,SPAN,Fall,3.0,2010.0
130,3.667,SPAN,Spring,3.571,2010.0
130,3.786,SPAN,Spring,3.643,2010.0
130,3.533,SPAN,Spring,3.467,2010.0
130,4.25,SPAN,Spring,3.75,2010.0
130,3.083,SPAN,Spring,3.417,2010.0
130,3.5,SPAN,Spring,3.8,2010.0
130,3.786,SPAN,Fall,3.571,2009.0
130,3.462,SPAN,Fall,3.615,2009.0
130,2.615,SPAN,Fall,4.0,2009.0
130,3.308,SPAN,Fall,3.429,2009.0
130,3.286,SPAN,Fall,3.786,2009.0
130,3.273,SPAN,Fall,3.273,2009.0
130,3.636,SPAN,Fall,3.455,2009.0
130,3.5,SPAN,Fall,3.667,2009.0
130,2.786,SPAN,Fall,3.9290000000000003,2009.0
130,3.5380000000000003,SPAN,Fall,3.231,2009.0
130,3.9290000000000003,SPAN,Fall,3.286,2009.0
130,3.3,SPAN,Fall,3.4,2009.0
130,4.0,SPAN,Fall,3.167,2009.0
130,4.143,SPAN,Fall,3.0,2019.0
130,3.0,SPAN,Fall,3.25,2019.0
130,4.2,SPAN,Fall,3.0,2019.0
130,4.818,SPAN,Fall,3.091,2019.0
130,3.133,SPAN,Fall,3.533,2019.0
130,4.25,SPAN,Fall,3.188,2019.0
130,2.8890000000000002,SPAN,Fall,3.75,2019.0
130,2.917,SPAN,Fall,3.545,2019.0
130,4.182,SPAN,Fall,3.545,2019.0
130,3.8890000000000002,SPAN,Fall,3.667,2019.0
130,4.167,SPAN,Fall,3.917,2019.0
130,3.667,SPAN,Fall,3.917,2019.0
130,3.4,SPAN,Fall,2.75,2019.0
130,3.846,SPAN,Fall,3.769,2019.0
130,4.385,SPAN,Spring,3.923,2019.0
130,4.0,SPAN,Spring,3.727,2019.0
130,3.583,SPAN,Spring,3.462,2019.0
130,3.727,SPAN,Spring,3.818,2019.0
130,4.111,SPAN,Spring,3.667,2019.0
130,4.0,SPAN,Fall,4.0,2018.0
130,3.9,SPAN,Fall,3.0,2018.0
130,3.364,SPAN,Fall,3.455,2018.0
130,3.667,SPAN,Fall,4.0,2018.0
130,3.9,SPAN,Fall,4.2,2018.0
130,3.417,SPAN,Fall,3.583,2018.0
130,4.286,SPAN,Fall,3.571,2018.0
130,3.714,SPAN,Fall,3.615,2018.0
130,3.571,SPAN,Fall,3.429,2018.0
130,3.933,SPAN,Fall,3.667,2018.0
130,3.8890000000000002,SPAN,Fall,3.778,2018.0
130,4.0,SPAN,Fall,4.083,2018.0
130,3.667,SPAN,Fall,3.625,2018.0
130,3.5,SPAN,Fall,3.75,2018.0
130,3.625,SPAN,Spring,3.5,2018.0
130,4.0,SPAN,Spring,3.833,2018.0
130,3.769,SPAN,Spring,3.231,2018.0
130,3.8,SPAN,Spring,3.375,2018.0
130,3.0,SPAN,Spring,4.067,2018.0
130,4.091,SPAN,Fall,3.5,2017.0
130,2.875,SPAN,Fall,4.0,2017.0
130,3.818,SPAN,Fall,3.364,2017.0
130,2.933,SPAN,Fall,4.133,2017.0
130,4.077,SPAN,Fall,2.846,2017.0
130,3.933,SPAN,Fall,3.333,2017.0
130,3.714,SPAN,Fall,3.643,2017.0
130,3.875,SPAN,Fall,3.6,2017.0
130,3.9290000000000003,SPAN,Fall,3.9290000000000003,2017.0
130,4.0,SPAN,Fall,3.231,2017.0
130,4.214,SPAN,Fall,3.5,2017.0
130,4.25,SPAN,Fall,4.083,2017.0
130,3.8890000000000002,SPAN,Spring,3.667,2017.0
130,3.9,SPAN,Spring,2.9,2017.0
130,3.9,SPAN,Spring,3.556,2017.0
130,3.5,SPAN,Spring,3.583,2017.0
130,3.857,SPAN,Spring,3.571,2017.0
130,3.5,SPAN,Spring,3.818,2017.0
130,3.571,SPAN,Fall,3.857,2016.0
130,3.75,SPAN,Fall,4.0,2016.0
130,3.9290000000000003,SPAN,Fall,3.5,2016.0
130,3.75,SPAN,Fall,3.625,2016.0
130,4.091,SPAN,Fall,3.636,2016.0
130,3.818,SPAN,Fall,3.091,2016.0
130,4.267,SPAN,Fall,3.733,2016.0
130,3.0,SPAN,Fall,4.0,2016.0
130,4.308,SPAN,Fall,3.0,2016.0
130,4.182,SPAN,Fall,3.091,2016.0
130,4.2,SPAN,Fall,3.8,2016.0
130,3.625,SPAN,Fall,3.875,2016.0
130,4.0,SPAN,Fall,3.083,2016.0
130,4.0,SPAN,Fall,3.375,2016.0
130,4.556,SPAN,Spring,2.8890000000000002,2016.0
130,3.778,SPAN,Spring,3.333,2016.0
130,3.583,SPAN,Spring,3.167,2016.0
130,3.938,SPAN,Spring,3.125,2016.0
130,4.063,SPAN,Fall,3.067,2015.0
130,4.077,SPAN,Fall,3.462,2015.0
130,4.0,SPAN,Fall,2.8,2015.0
130,3.818,SPAN,Fall,2.909,2015.0
130,3.636,SPAN,Fall,3.727,2015.0
130,4.182,SPAN,Fall,3.364,2015.0
130,4.5,SPAN,Fall,3.375,2015.0
130,4.133,SPAN,Fall,3.2,2015.0
130,4.3,SPAN,Fall,3.7,2015.0
130,4.0,SPAN,Fall,3.625,2015.0
130,3.273,SPAN,Fall,3.818,2015.0
130,3.429,SPAN,Spring,3.714,2015.0
130,3.818,SPAN,Spring,3.727,2015.0
130,4.091,SPAN,Spring,3.455,2015.0
130,3.875,SPAN,Spring,3.0,2015.0
130,2.8,SPAN,Spring,3.8,2015.0
130,3.235,SPAN,Spring,3.529,2015.0
130,3.556,SPAN,Fall,3.111,2014.0
130,3.5,SPAN,Fall,2.875,2014.0
130,4.25,SPAN,Fall,3.417,2014.0
130,3.091,SPAN,Fall,3.727,2014.0
130,4.385,SPAN,Fall,3.231,2014.0
130,4.0,SPAN,Fall,3.455,2014.0
130,3.7,SPAN,Fall,3.3,2014.0
130,3.917,SPAN,Fall,3.25,2014.0
130,3.375,SPAN,Fall,3.25,2014.0
130,3.625,SPAN,Fall,3.5,2014.0
130,3.455,SPAN,Fall,3.273,2014.0
130,4.111,SPAN,Fall,3.444,2014.0
130,4.167,SPAN,Fall,3.5,2014.0
130,2.857,SPAN,Spring,3.143,2014.0
130,3.0,SPAN,Spring,3.75,2014.0
130,3.8890000000000002,SPAN,Spring,3.0,2014.0
130,3.75,SPAN,Spring,3.5,2014.0
130,3.75,SPAN,Spring,3.75,2014.0
130,3.6,SPAN,Spring,3.2,2014.0
130,4.167,SPAN,Fall,3.0,2013.0
130,3.0,SPAN,Fall,3.455,2013.0
130,3.545,SPAN,Fall,3.364,2013.0
130,4.429,SPAN,Fall,3.214,2013.0
130,3.909,SPAN,Fall,2.818,2013.0
130,3.308,SPAN,Fall,3.214,2013.0
130,4.333,SPAN,Fall,3.133,2013.0
130,3.923,SPAN,Fall,2.692,2013.0
130,3.545,SPAN,Fall,3.455,2013.0
130,3.786,SPAN,Fall,3.429,2013.0
130,4.083,SPAN,Fall,2.917,2013.0
130,3.667,SPAN,Fall,2.667,2013.0
130,4.0,SPAN,Fall,2.6,2013.0
130,3.8890000000000002,SPAN,Spring,3.0,2013.0
130,3.118,SPAN,Spring,3.6470000000000002,2013.0
130,3.308,SPAN,Spring,3.462,2013.0
130,3.941,SPAN,Spring,3.3529999999999998,2013.0
130,4.0,SPAN,Spring,3.533,2013.0
130,3.667,SPAN,Fall,3.556,2012.0
130,3.1,SPAN,Fall,3.7,2012.0
130,4.0,SPAN,Fall,3.6,2012.0
130,4.154,SPAN,Fall,3.077,2012.0
130,3.267,SPAN,Fall,3.333,2012.0
130,3.0,SPAN,Fall,4.0,2012.0
130,3.214,SPAN,Fall,3.714,2012.0
130,4.067,SPAN,Fall,3.4,2012.0
130,3.867,SPAN,Fall,3.6,2012.0
130,3.056,SPAN,Fall,3.6109999999999998,2012.0
130,4.471,SPAN,Fall,3.529,2012.0
130,2.909,SPAN,Fall,3.6,2012.0
130,3.833,SPAN,Fall,3.583,2012.0
130,3.267,SPAN,Spring,3.133,2012.0
130,4.333,SPAN,Spring,3.0,2012.0
130,3.667,SPAN,Spring,3.429,2012.0
130,3.9290000000000003,SPAN,Spring,3.214,2012.0
130,3.2,SPAN,Spring,3.533,2012.0
130,4.222,SPAN,Fall,3.111,2011.0
130,3.5,SPAN,Fall,3.833,2011.0
130,4.0,SPAN,Fall,3.667,2011.0
130,3.2,SPAN,Fall,3.6,2011.0
130,2.786,SPAN,Fall,3.643,2011.0
130,4.571,SPAN,Fall,3.571,2011.0
130,3.176,SPAN,Fall,3.941,2011.0
130,3.563,SPAN,Fall,3.375,2011.0
130,4.059,SPAN,Fall,3.588,2011.0
130,3.533,SPAN,Fall,3.0,2011.0
130,4.0,SPAN,Fall,2.909,2011.0
130,3.5,SPAN,Fall,3.533,2011.0
130,3.563,SPAN,Spring,2.813,2011.0
130,2.875,SPAN,Spring,3.625,2011.0
130,4.0,SPAN,Spring,4.0,2011.0
130,2.857,SPAN,Spring,3.571,2011.0
130,3.813,SPAN,Fall,3.5,2010.0
130,3.765,SPAN,Fall,4.059,2010.0
130,3.571,SPAN,Fall,4.0,2010.0
130,3.6,SPAN,Fall,3.6,2010.0
130,3.333,SPAN,Fall,3.6,2010.0
130,3.786,SPAN,Fall,3.5,2010.0
130,3.429,SPAN,Fall,3.5,2010.0
130,4.0,SPAN,Fall,3.25,2010.0
130,3.917,SPAN,Fall,3.25,2010.0
130,4.333,SPAN,Fall,3.417,2010.0
130,4.111,SPAN,Fall,3.0,2010.0
130,3.667,SPAN,Spring,3.571,2010.0
130,3.786,SPAN,Spring,3.643,2010.0
130,3.533,SPAN,Spring,3.467,2010.0
130,4.25,SPAN,Spring,3.75,2010.0
130,3.083,SPAN,Spring,3.417,2010.0
130,3.5,SPAN,Spring,3.8,2010.0
130,3.786,SPAN,Fall,3.571,2009.0
130,3.462,SPAN,Fall,3.615,2009.0
130,2.615,SPAN,Fall,4.0,2009.0
130,3.308,SPAN,Fall,3.429,2009.0
130,3.286,SPAN,Fall,3.786,2009.0
130,3.273,SPAN,Fall,3.273,2009.0
130,3.636,SPAN,Fall,3.455,2009.0
130,3.5,SPAN,Fall,3.667,2009.0
130,2.786,SPAN,Fall,3.9290000000000003,2009.0
130,3.5380000000000003,SPAN,Fall,3.231,2009.0
130,3.9290000000000003,SPAN,Fall,3.286,2009.0
130,3.3,SPAN,Fall,3.4,2009.0
130,4.0,SPAN,Fall,3.167,2009.0
130,4.818,SPAN,Fall,3.091,2019.0
130,4.182,SPAN,Fall,3.545,2019.0
130,4.0,SPAN,Spring,3.727,2019.0
130,3.583,SPAN,Spring,3.462,2019.0
130,3.9,SPAN,Fall,4.2,2018.0
130,3.714,SPAN,Fall,3.615,2018.0
130,4.0,SPAN,Spring,3.833,2018.0
130,3.769,SPAN,Spring,3.231,2018.0
130,3.818,SPAN,Fall,3.364,2017.0
130,3.933,SPAN,Fall,3.333,2017.0
130,3.9,SPAN,Spring,3.556,2017.0
130,3.5,SPAN,Spring,3.583,2017.0
130,4.091,SPAN,Fall,3.636,2016.0
130,4.267,SPAN,Fall,3.733,2016.0
130,4.556,SPAN,Spring,2.8890000000000002,2016.0
130,3.778,SPAN,Spring,3.333,2016.0
130,4.077,SPAN,Fall,3.462,2015.0
130,3.818,SPAN,Fall,2.909,2015.0
130,3.818,SPAN,Spring,3.727,2015.0
130,3.875,SPAN,Spring,3.0,2015.0
130,4.25,SPAN,Fall,3.417,2014.0
130,4.385,SPAN,Fall,3.231,2014.0
130,3.6,SPAN,Spring,3.2,2014.0
130,3.0,SPAN,Fall,3.25,2019.0
130,4.2,SPAN,Fall,3.0,2019.0
130,3.133,SPAN,Fall,3.533,2019.0
130,4.25,SPAN,Fall,3.188,2019.0
130,2.8890000000000002,SPAN,Fall,3.75,2019.0
130,2.917,SPAN,Fall,3.545,2019.0
130,3.8890000000000002,SPAN,Fall,3.667,2019.0
130,4.167,SPAN,Fall,3.917,2019.0
130,3.667,SPAN,Fall,3.917,2019.0
130,4.143,SPAN,Fall,3.0,2019.0
130,3.4,SPAN,Fall,2.75,2019.0
130,3.846,SPAN,Fall,3.769,2019.0
130,4.385,SPAN,Spring,3.923,2019.0
130,3.727,SPAN,Spring,3.818,2019.0
130,4.111,SPAN,Spring,3.667,2019.0
130,4.0,SPAN,Fall,4.0,2018.0
130,3.9,SPAN,Fall,3.0,2018.0
130,3.364,SPAN,Fall,3.455,2018.0
130,3.667,SPAN,Fall,4.0,2018.0
130,3.417,SPAN,Fall,3.583,2018.0
130,4.286,SPAN,Fall,3.571,2018.0
130,3.571,SPAN,Fall,3.429,2018.0
130,3.933,SPAN,Fall,3.667,2018.0
130,3.8890000000000002,SPAN,Fall,3.778,2018.0
130,4.0,SPAN,Fall,4.083,2018.0
130,3.667,SPAN,Fall,3.625,2018.0
130,3.5,SPAN,Fall,3.75,2018.0
130,3.625,SPAN,Spring,3.5,2018.0
130,3.8,SPAN,Spring,3.375,2018.0
130,3.0,SPAN,Spring,4.067,2018.0
130,4.091,SPAN,Fall,3.5,2017.0
130,2.875,SPAN,Fall,4.0,2017.0
130,2.933,SPAN,Fall,4.133,2017.0
130,4.077,SPAN,Fall,2.846,2017.0
